timestamp,YKBNK.E_price_change,ISCTR.E_price_change,interval
2023-02-16_07:36:10.991099,0.3157894736842026,0.0,0.0
2023-02-16_08:00:25.085387,0.31880977683316214,0.0892060660124816,0.004753
2023-02-16_08:24:07.144294,0.6578947368421018,0.0,0.0
2023-02-16_08:37:18.486154,0.3285870755750375,0.0,0.369014
2023-02-16_10:00:11.367804,0.4376367614879584,0.0,0.0
2023-02-16_10:02:09.575014,0.3285870755750375,0.0,0.0
2023-02-16_10:22:07.153018,0.32292787944026013,0.18034265103696878,0.006283
2023-02-16_13:33:46.443386,0.3222341568206222,0.0,0.0
2023-03-01_08:55:31.122868,0.3018108651911433,0.0,0.0
2023-03-03_12:25:04.458693,0.3064351378958108,0.0,0.973939
2023-03-03_12:32:22.033797,0.30425963488844854,-0.17167381974247942,0.281949
2023-03-08_14:55:53.265471,0.3415883859948732,0.0,0.954393
2023-03-14_08:20:59.062765,0.35842293906809264,0.0,0.001223
2023-03-14_08:21:02.660299,0.44802867383513245,0.07067137809186885,0.485107
2023-03-15_07:00:02.097205,0.3568242640499486,-0.34602076124568004,0.136073
2023-03-15_07:06:46.903206,0.3593890386343279,-0.06988120195667857,0.148623
2023-03-15_07:41:58.456863,0.3629764065335772,0.0,0.000745
2023-03-20_07:00:07.396482,0.3910068426197455,0.3457814661134151,0.764707
2023-03-20_07:00:19.352022,0.3933136676499416,-0.13812154696133394,0.000359
2023-03-20_07:07:31.811879,0.3891050583657574,0.068493150684934,0.007301
2023-03-20_07:07:31.814802,0.38797284190106307,-0.068493150684934,0.004378
2023-03-20_07:07:31.816391,0.7766990291262044,-0.068493150684934,0.002789
2023-03-20_07:07:31.818189,0.8729388942773975,-0.068493150684934,0.000991
2023-03-20_07:07:31.820993,0.8720930232558155,-0.068493150684934,8.5e-05
2023-03-28_07:01:22.280127,0.3956478733926794,0.07352941176470562,0.902348
2023-03-28_07:01:22.284036,0.39525691699604515,0.0,0.898439
2023-04-26_14:59:45.428114,0.30674846625766694,0.0,0.0
2023-05-08_12:52:47.602803,0.41753653444676075,0.0,0.0
2023-05-08_12:52:56.862842,0.31250000000000444,0.0,0.000981
2023-05-09_09:42:05.295743,0.3824091778202643,0.07999999999999119,0.552546
2023-05-09_09:44:17.266854,0.3824091778202643,0.0,0.001562
2023-05-10_14:03:58.800646,0.4761904761904745,0.07886435331230235,0.918674
2023-05-10_14:06:07.232160,0.6647673314339908,0.0,0.347142
2023-05-11_08:33:17.543212,0.4416961130742081,0.07272727272726875,0.457103
2023-05-11_08:33:17.546624,0.3527336860670305,0.07272727272726875,0.453691
2023-05-11_09:29:37.526483,0.35335689045936647,0.07204610951008217,0.381077
2023-05-11_09:51:16.621751,0.3552397868561208,0.0,0.271304
2023-05-11_09:51:17.303705,0.4436557231588312,0.0,0.802333
2023-05-11_09:51:17.306737,0.35460992907800915,0.0,0.799301
2023-05-11_10:37:01.244736,0.35650623885918886,0.0,0.129471
2023-05-11_11:10:57.018709,0.35149384885764245,0.2142857142857224,0.21093
2023-05-11_11:10:57.020150,0.34965034965035446,0.2142857142857224,0.209489
2023-05-11_11:10:57.021888,0.7901668129938644,0.07132667617688604,0.207751
2023-05-11_11:10:57.025266,0.6129597197898518,0.07132667617688604,0.204373
2023-05-11_11:11:01.028953,0.43706293706293753,0.14245014245013454,0.384641
2023-05-11_11:11:02.528491,0.3493449781659441,0.0,0.798549
2023-05-11_11:11:19.128307,0.34965034965035446,0.07122507122507837,0.347128
2023-05-12_07:05:49.134034,0.40916530278232166,-0.13449899125757003,0.276634
2023-05-12_07:05:50.943813,0.3270645952575535,-0.06724949562877391,0.127272
2023-05-12_07:06:47.829455,0.49059689288635244,-0.20311442112390665,0.120059
2023-05-12_07:11:30.286074,0.3355704697986628,0.0,0.056655
2023-05-12_07:18:06.690491,0.5867560771165126,-0.27932960893854997,0.093372
2023-05-12_07:27:12.198045,0.3341687552213868,-0.13917884481557952,0.313446
2023-05-12_09:04:41.476203,0.33388981636059967,0.0,0.12168
2023-05-12_13:50:08.586536,0.42553191489360653,0.07027406886859211,0.298877
2023-05-12_14:38:21.674381,0.34393809114359186,0.0,0.141976
2023-05-16_08:02:30.180012,0.3171247357293794,0.0,0.525094
2023-05-16_08:06:06.309051,0.3171247357293794,0.0,0.962841
2023-05-16_08:18:37.858605,0.31612223393044925,0.0,0.971149
2023-05-17_07:00:20.884726,0.3138075313807498,0.08726003490402423,0.744117
2023-05-18_12:28:45.117086,0.3275109170305601,0.0914076782449813,0.003127
2023-05-29_07:00:32.277883,0.32537960954446277,0.1877934272300541,0.701447
2023-05-29_07:00:35.335302,0.43336944745395733,-0.18814675446847673,0.425283
2023-05-29_07:00:37.332318,0.32467532467532756,0.09407337723423836,0.646385
2023-05-29_07:00:41.139375,0.3250270855904569,0.09407337723423836,0.978656
2023-05-29_07:00:42.699448,0.32467532467532756,0.09398496240602405,0.127235
2023-05-30_07:00:11.610856,0.3061224489795844,-0.4520795660036159,0.019272
2023-05-30_07:00:14.156013,0.40816326530612734,-0.27100271002709064,0.015409
2023-05-30_07:00:14.571321,0.40816326530612734,-0.27100271002709064,0.048115
2023-05-30_07:00:19.960019,0.4077471967380175,0.18066847335140857,0.721037
2023-05-30_07:03:45.744239,0.3018108651911433,0.08952551477170445,0.002253
