10:15:24.154;IZENR;53.150;35;ALB            ;GARANTI        ;;;1,860.25;1013416;;128
10:15:35.103;PARSN;145.000;100;YAPI KREDI     ;GARANTI        ;;;14,500.00;1013417;;0
10:15:24.154;IZENR;53.150;35;ALB            ;IS             ;;;1,860.25;1013418;;128
10:15:24.154;IZENR;53.150;5;ALB            ;AK             ;;;265.75;1013419;;128
10:15:24.154;IZENR;53.150;35;ALB            ;AK             ;;;1,860.25;1013420;;128
10:15:24.154;IZENR;53.150;4;ALB            ;IS             ;;;212.60;1013421;;128
10:15:24.154;IZENR;53.150;35;ALB            ;HALK           ;;;1,860.25;1013422;;128
10:15:24.154;IZENR;53.150;36;ALB            ;DENIZ          ;;;1,913.40;1013423;;128
10:15:24.154;IZENR;53.150;36;ALB            ;IS             ;;;1,913.40;1013424;;128
10:15:24.154;IZENR;53.150;36;ALB            ;VAKIF          ;;;1,913.40;1013425;;128
10:15:35.106;BRLSM;39.380;152;YAPI KREDI     ;INFO           ;;;5,985.76;1013426;;1
10:15:24.154;IZENR;53.150;36;ALB            ;AK             ;;;1,913.40;1013427;;128
10:15:24.154;IZENR;53.150;2;ALB            ;ZIRAAT         ;;;106.30;1013428;;128
10:15:24.154;IZENR;53.150;33;INFO           ;ZIRAAT         ;;;1,753.95;1013429;;128
10:15:24.154;IZENR;53.150;36;INFO           ;ZIRAAT         ;;;1,913.40;1013430;;128
10:15:24.154;IZENR;53.150;35;INFO           ;DENIZ          ;;;1,860.25;1013431;;128
10:15:35.108;THYAO;251.300;1;GARANTI        ;GEDIK          ;;;251.30;1013432;;0
10:15:24.154;IZENR;53.150;35;INFO           ;GARANTI        ;;;1,860.25;1013433;;128
10:15:24.154;IZENR;53.150;32;INFO           ;ZIRAAT         ;;;1,700.80;1013434;;128
10:15:24.154;IZENR;53.150;36;INFO           ;GARANTI        ;;;1,913.40;1013435;;128
10:15:24.154;IZENR;53.150;10;INFO           ;OSMANLI        ;;;531.50;1013436;;128
10:15:24.154;IZENR;53.150;35;INFO           ;VAKIF          ;;;1,860.25;1013437;;128
10:15:24.154;IZENR;53.150;36;INFO           ;MEKSA          ;;;1,913.40;1013438;;128
10:15:24.154;IZENR;53.150;36;INFO           ;GARANTI        ;;;1,913.40;1013439;;128
10:15:24.154;IZENR;53.150;36;INFO           ;AK             ;;;1,913.40;1013440;;128
10:15:24.154;IZENR;53.150;36;INFO           ;GARANTI        ;;;1,913.40;1013441;;128
10:15:24.154;IZENR;53.150;36;INFO           ;GARANTI        ;;;1,913.40;1013442;;128
10:15:24.154;IZENR;53.150;36;INFO           ;GARANTI        ;;;1,913.40;1013443;;128
10:15:24.154;IZENR;53.150;36;INFO           ;VAKIF          ;;;1,913.40;1013444;;128
10:15:24.154;IZENR;53.150;36;INFO           ;GARANTI        ;;;1,913.40;1013445;;128
10:15:24.154;IZENR;53.150;36;INFO           ;GARANTI        ;;;1,913.40;1013446;;128
10:15:35.114;BURCE;123.700;100;ZIRAAT         ;IS             ;;;12,370.00;1013447;;0
10:15:24.154;IZENR;53.150;24;INFO           ;IS             ;;;1,275.60;1013448;;128
10:15:24.154;IZENR;53.150;11;DENIZ          ;IS             ;;;584.65;1013449;;128
10:15:24.154;IZENR;53.150;36;DENIZ          ;ZIRAAT         ;;;1,913.40;1013450;;128
10:15:24.154;IZENR;53.150;35;DENIZ          ;VAKIF          ;;;1,860.25;1013451;;128
10:15:24.154;IZENR;53.150;4;DENIZ          ;DENIZ          ;;;212.60;1013452;;128
10:15:24.154;IZENR;53.150;32;ZIRAAT         ;DENIZ          ;;;1,700.80;1013453;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;VAKIF          ;;;1,913.40;1013454;;128
10:15:24.154;IZENR;53.150;35;ZIRAAT         ;AK             ;;;1,860.25;1013455;;128
10:15:24.154;IZENR;53.150;35;ZIRAAT         ;AK             ;;;1,860.25;1013456;;128
10:15:24.154;IZENR;53.150;4;ZIRAAT         ;VAKIF          ;;;212.60;1013457;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;YAPI KREDI     ;;;1,913.40;1013458;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;ZIRAAT         ;;;1,913.40;1013459;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;ZIRAAT         ;;;1,913.40;1013460;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;ZIRAAT         ;;;1,913.40;1013461;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;GARANTI        ;;;1,913.40;1013462;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;ZIRAAT         ;;;1,913.40;1013463;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;GARANTI        ;;;1,913.40;1013464;;128
10:15:35.121;SOKE;23.920;1;VAKIF          ;BANK-OF-AMERICA;;;23.92;1013465;;1
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;ZIRAAT         ;;;1,913.40;1013466;;128
10:15:24.154;IZENR;53.150;2;ZIRAAT         ;ZIRAAT         ;;;106.30;1013467;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;ZIRAAT         ;;;1,913.40;1013468;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;ZIRAAT         ;;;1,913.40;1013469;;128
10:15:24.154;IZENR;53.150;35;ZIRAAT         ;VAKIF          ;;;1,860.25;1013470;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;GARANTI        ;;;1,913.40;1013471;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;VAKIF          ;;;1,913.40;1013472;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;VAKIF          ;;;1,913.40;1013473;;128
10:15:24.154;IZENR;53.150;35;ZIRAAT         ;AK             ;;;1,860.25;1013474;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;INFO           ;;;1,913.40;1013475;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;ZIRAAT         ;;;1,913.40;1013476;;128
10:15:24.154;IZENR;53.150;36;ZIRAAT         ;ZIRAAT         ;;;1,913.40;1013477;;128
10:15:24.154;IZENR;53.150;35;ZIRAAT         ;ZIRAAT         ;;;1,860.25;1013478;;128
10:15:24.154;IZENR;53.150;8;ZIRAAT         ;ZIRAAT         ;;;425.20;1013479;;128
10:15:24.154;IZENR;53.150;27;IS             ;ZIRAAT         ;;;1,435.05;1013480;;128
10:15:24.154;IZENR;53.150;35;IS             ;VAKIF          ;;;1,860.25;1013481;;128
10:15:24.154;IZENR;53.150;36;IS             ;GARANTI        ;;;1,913.40;1013482;;128
10:15:24.154;IZENR;53.150;35;IS             ;GARANTI        ;;;1,860.25;1013483;;128
10:15:24.154;IZENR;53.150;36;IS             ;GARANTI        ;;;1,913.40;1013484;;128
10:15:24.154;IZENR;53.150;36;IS             ;VAKIF          ;;;1,913.40;1013485;;128
10:15:24.154;IZENR;53.150;36;IS             ;DENIZ          ;;;1,913.40;1013486;;128
10:15:24.154;IZENR;53.150;35;IS             ;GEDIK          ;;;1,860.25;1013487;;128
10:15:24.154;IZENR;53.150;24;IS             ;AK             ;;;1,275.60;1013488;;128
10:15:24.154;IZENR;53.150;6;VAKIF          ;AK             ;;;318.90;1013489;;128
10:15:24.154;IZENR;53.150;35;VAKIF          ;GARANTI        ;;;1,860.25;1013490;;128
